,year,state_fips_code,county_fips_code,pred_qty_oxy
12691,2017,27,61,61643.29994363082
12692,2017,27,85,54250.57855094301
12693,2017,27,121,27887.30738899719
12694,2017,27,123,243572.26150640787
12695,2017,27,149,42851.45351569766
12696,2017,27,151,27246.078565007774
12697,2017,27,169,59828.83155094303
12698,2017,27,33,44261.386497550186
12699,2017,27,139,184989.40077047472
12700,2017,27,39,42178.95051500476
12701,2017,27,157,43551.71732581557
12702,2017,27,117,44504.49540315126
12703,2017,27,35,117380.14084974297
12704,2017,27,107,27046.90400625919
12705,2017,27,171,159207.59223512112
12706,2017,27,103,54881.46313241986
12707,2017,27,41,54962.22476833434
12708,2017,27,51,24356.725434830623
12709,2017,27,69,24312.567264242436
12710,2017,27,79,47670.01250137812
12711,2017,27,87,44027.93834744005
12712,2017,27,25,115883.87165551724
12713,2017,27,127,44342.65188698405
12714,2017,27,173,43074.67820588668
12715,2017,27,153,45806.96577130874
12716,2017,27,7,59093.67655094303
12717,2017,27,13,61249.61349918637
12718,2017,27,55,28025.182563055103
12719,2017,27,73,26209.431339592524
12720,2017,27,77,24750.97986653871
12721,2017,27,111,56976.8841934121
12722,2017,27,161,43364.75231027167
12723,2017,27,137,161974.6492592098
12724,2017,27,3,166399.14863145901
12725,2017,27,145,155593.94695361162
12726,2017,27,37,182880.35964156
12727,2017,27,81,26314.179094694457
12728,2017,27,83,48471.38577130875
12729,2017,27,89,26174.553358630474
12730,2017,27,95,44843.115771308745
12731,2017,27,129,41340.351735468896
12732,2017,27,163,159001.31289283754
12733,2017,27,17,53640.008550943014
12734,2017,27,31,25078.290245641434
12735,2017,27,65,28675.556267239303
12736,2017,48,437,43401.57972663977
12737,2017,48,231,66041.07634984294
12738,2017,48,63,45067.37579967351
12739,2017,48,195,45659.78152486854
12740,2017,48,187,157510.61668082062
12741,2017,48,77,44969.17055092126
12742,2017,48,205,43236.394468279126
12743,2017,48,217,52504.080439831916
12744,2017,48,293,45562.3419992443
12745,2017,48,347,60970.10774977452
12746,2017,48,369,44398.591948626265
12747,2017,48,367,154418.0347305082
12748,2017,48,377,43690.14842649586
12749,2017,48,465,54369.1709028248
12750,2017,48,109,47688.34649589913
12751,2017,48,135,142691.27190320662
12752,2017,48,169,42653.8845397077
12753,2017,48,173,26127.60279548023
12754,2017,48,185,46094.67968034097
12755,2017,48,453,322271.7291839589
12756,2017,48,85,243975.69038140785
12757,2017,48,5,63132.747983678986
12758,2017,48,87,40391.087952405374
12759,2017,48,101,19313.85484875192
12760,2017,48,209,162723.2453041965
12761,2017,48,143,55943.07823430164
12762,2017,48,39,175983.23188842426
12763,2017,48,345,24892.794644046557
12764,2017,48,129,24110.217826032094
12765,2017,48,13,53628.50004141903
12766,2017,48,83,43157.08337354699
12767,2017,48,353,43260.45304901245
12768,2017,48,229,36156.04659840409
12769,2017,48,325,59177.57437884594
12770,2017,48,475,41646.29277452691
12771,2017,48,213,61275.19965034565
12772,2017,48,203,60936.201832519706
12773,2017,48,327,32001.00098641465
12774,2017,48,277,59580.58592621665
12775,2017,48,149,41793.20236748107
12776,2017,48,491,232520.94122069355
12777,2017,48,267,44959.399835679345
12778,2017,48,233,42681.4679992443
12779,2017,48,477,47947.454266461165
12780,2017,48,343,50717.61291078461
12781,2017,48,361,63212.04161029748
12782,2017,48,429,42694.16891507995
12783,2017,48,495,42413.301312539996
12784,2017,48,201,232646.03979709576
12785,2017,48,3,41284.665166284554
12786,2017,48,53,57156.19037884593
12787,2017,48,171,47008.69036215916
12788,2017,48,177,43984.109261145204
12789,2017,48,113,235240.41579709575
12790,2017,48,305,42593.10682829157
12791,2017,48,311,24673.262144046555
12792,2017,48,503,45104.82483812216
12793,2017,48,505,54081.74266164708
12794,2017,48,251,158882.04882565545
12795,2017,48,221,59447.184332519704
12796,2017,48,223,51566.049189831916
12797,2017,48,357,43028.11956646667
12798,2017,48,269,9003.345407536366
12799,2017,48,275,33471.178145852464
12800,2017,48,309,174746.7739723894
12801,2017,48,73,59864.6740228706
12802,2017,48,95,42168.85436367206
12803,2017,48,119,32909.09257568195
12804,2017,48,137,41656.55959378721
12805,2017,48,133,48532.91869818044
12806,2017,48,253,42836.79404901245
12807,2017,48,243,31937.64741498608
12808,2017,48,247,53624.32046500869
12809,2017,48,249,54666.786292173594
12810,2017,48,339,241676.39922069357
12811,2017,48,111,43089.74787195759
12812,2017,48,127,49694.8180410516
12813,2017,48,479,165376.9022934487
12814,2017,48,157,239938.76350640785
12815,2017,48,11,26104.872454338823
12816,2017,48,69,42165.8414537796
12817,2017,48,235,26091.03279548023
12818,2017,48,273,52255.32624446521
12819,2017,48,489,45178.784358259196
12820,2017,48,97,51680.151189831915
12821,2017,48,107,43133.89010068681
12822,2017,48,115,42868.40210609217
12823,2017,48,151,42048.4046058824
12824,2017,48,131,41793.148532922154
12825,2017,48,51,43622.714852583886
12826,2017,48,31,42964.32351569766
12827,2017,1,45,59947.1443325197
12828,2017,1,65,50247.1710371546
12829,2017,1,55,134056.00197482895
12830,2017,1,49,61815.53709337425
12831,2017,1,53,57308.76101521346
12832,2017,1,75,49034.0163316922
12833,2017,1,111,45324.02588813319
12834,2017,1,13,49917.30664091663
12835,2017,1,97,199596.11709543303
12836,2017,1,105,55087.05427401587
12837,2017,1,127,63531.855664802824
12838,2017,1,29,44755.25032967748
12839,2017,1,35,48916.44899988302
12840,2017,1,63,53313.835382545556
12841,2017,1,5,53378.612381597224
12842,2017,1,7,43500.78701391014
12843,2017,1,11,49211.53911524448
12844,2017,1,15,144153.75902948304
12845,2017,1,17,52377.74347425338
12846,2017,1,25,58817.13792127977
12847,2017,1,57,49659.47446288631
12848,2017,1,101,170649.10300241903
12849,2017,1,95,135392.73521955972
12850,2017,1,9,61693.639332519706
12851,2017,1,67,43269.23589677966
12852,2017,1,89,175644.82590197475
12853,2017,1,1,61239.13516585303
12854,2017,1,123,55690.954743971626
12855,2017,1,61,48282.989425508335
12856,2017,1,131,57914.45792255395
12857,2017,2,16,40023.06837960944
12858,2017,2,60,24146.558183729096
12859,2017,2,150,40426.92750995054
12860,2017,2,188,52046.24485150373
12861,2017,2,50,54805.04463836642
12862,2017,2,185,45509.81237384467
12863,2017,2,220,58898.0953940077
12864,2017,2,90,139931.05017557804
12865,2017,2,130,40688.700268120476
12866,2017,2,170,142495.73447284504
12867,2017,2,180,53738.88401224822
12868,2017,2,70,45981.5506150412
12869,2017,2,100,29311.822476825742
12870,2017,2,282,29964.272101079947
12871,2017,2,110,70709.5574604996
12872,2017,2,164,52560.499080582966
12873,2017,2,240,49522.562479085216
12874,2017,2,290,53722.576615803
12875,2017,2,20,306014.82650627365
12876,2017,2,13,42657.87990049389
12877,2017,2,68,29237.630216332782
12878,2017,2,261,45238.211810031265
12879,2017,1,37,50509.495297432884
12880,2017,2,122,66601.49907509582
12881,2017,2,105,51566.378735902574
12882,2017,2,230,49253.94125210516
12883,2017,2,198,51672.93247908521
12884,2017,2,275,36092.262954303216
12885,2017,2,195,47443.188461241654
12886,2017,2,158,58240.03959816595
12887,2017,4,19,250848.8999541496
12888,2017,4,13,215954.1112424754
12889,2017,4,7,61678.813775548304
12890,2017,4,9,51009.696041641095
12891,2017,4,23,64465.29266429819
12892,2017,4,3,158926.3914563377
12893,2017,4,12,47789.028120714305
12894,2017,4,15,175379.23458391125
12895,2017,4,1,71200.29168308651
12896,2017,4,5,146330.79059219203
12897,2017,4,25,170266.9001390355
12898,2017,4,27,184600.32261904413
12899,2017,4,11,41619.9446510442
12900,2017,4,17,74631.20418335358
12901,2017,4,21,190344.1217917185
12902,2017,5,99,43221.32791507996
12903,2017,5,21,31238.249685128823
12904,2017,5,37,43591.24419074937
12905,2017,5,39,48464.25502882633
12906,2017,5,43,50772.373926675966
12907,2017,5,27,50232.48343358774
12908,2017,5,121,40589.25715605007
12909,2017,5,125,153411.6434104237
12910,2017,5,141,50659.94844884818
12911,2017,5,9,53703.440549232524
12912,2017,5,65,33137.656526489925
12913,2017,48,241,56119.394389268185
12914,2017,48,245,158466.81838454408
12915,2017,48,271,48395.650431976115
12916,2017,48,359,25536.211946879535
12917,2017,48,279,42560.11704943768
12918,2017,48,295,41073.738065414334
12919,2017,48,307,44763.6114338393
12920,2017,48,319,43414.832067172414
12921,2017,48,125,24301.78703007977
12922,2017,48,287,41247.70157224914
12923,2017,48,439,227075.3905019569
12924,2017,48,1,59360.4651644372
12925,2017,48,139,159437.32455292818
12926,2017,48,239,41352.09700153821
12927,2017,48,265,59797.94083251971
12928,2017,48,331,45324.02588813319
12929,2017,48,93,44896.18155475958
12930,2017,48,145,43146.29254369055
12931,2017,48,47,55239.01097056436
12932,2017,48,15,44952.516234301635
12933,2017,48,261,6181.474153033542
12934,2017,48,355,183637.71638901148
12935,2017,48,89,43803.051938446326
12936,2017,48,409,65829.67390842916
12937,2017,48,379,43029.02888897303
12938,2017,48,381,157436.34475084138
12939,2017,48,385,31015.56086571463
12940,2017,48,411,44484.23610912107
12941,2017,48,413,39954.317983699824
12942,2017,48,431,24154.425644046558
12943,2017,48,507,39364.061271267004
12944,2017,48,57,40904.81563993693
12945,2017,48,65,26400.18090568611
12946,2017,48,155,16548.387010505063
12947,2017,48,161,44390.06507399744
12948,2017,48,175,40444.089407778105
12949,2017,48,193,43609.20966435371
12950,2017,48,197,27674.565416223613
12951,2017,48,335,42334.263304130785
12952,2017,48,449,51080.33949852279
12953,2017,48,45,24624.61514896008
12954,2017,48,285,43286.58018566289
12955,2017,48,291,60529.17972758143
12956,2017,48,445,42734.09291507996
12957,2017,48,497,60204.621832519704
12958,2017,48,301,5073.418688547665
12959,2017,48,321,54921.155389268184
12960,2017,48,371,42311.57540933283
12961,2017,48,395,43381.30901925054
12962,2017,48,397,136832.54852386864
12963,2017,48,401,59817.11110620391
12964,2017,48,441,147847.23350235124
12965,2017,48,447,24892.794644046557
12966,2017,48,455,43333.28927165989
12967,2017,48,471,61383.53521217927
12968,2017,48,499,57225.856832519705
12969,2017,48,19,41930.84524179911
12970,2017,48,7,46190.853839021314
12971,2017,48,75,45428.71467459308
12972,2017,48,79,24010.157424947265
12973,2017,48,81,27144.452097262936
12974,2017,48,91,157436.34475084138
12975,2017,48,99,62741.739332519704
12976,2017,48,211,42983.82212312353
12977,2017,48,225,48895.16898160291
12978,2017,48,341,44969.5107417732
12979,2017,48,349,59729.12678903827
12980,2017,48,375,128934.17939620647
12981,2017,48,405,55085.21973622783
12982,2017,48,415,43917.1414716985
12983,2017,48,417,24768.88311978546
12984,2017,48,427,61858.86436182719
12985,2017,48,433,19191.35816518915
12986,2017,48,461,42175.75865279778
12987,2017,48,21,62006.997665853036
12988,2017,48,49,52886.126291296016
12989,2017,48,191,35703.78720846619
12990,2017,48,25,45991.43436288065
12991,2017,48,159,43072.57792612161
12992,2017,48,163,44398.06376300854
12993,2017,48,103,42254.67053970771
12994,2017,48,281,47500.36438293179
12995,2017,50,21,59343.26499918638
12996,2017,50,19,45806.96577130874
12997,2017,50,13,30621.795860091275
12998,2017,50,17,53293.77097025741
12999,2017,50,7,318649.9459090401
13000,2017,50,15,50129.09952130874
13001,2017,50,27,60332.28349918637
13002,2017,50,11,57056.51730133255
13003,2017,5,63,52207.6176806026
13004,2017,5,79,43153.44440933283
13005,2017,5,83,45324.02588813319
13006,2017,5,53,44418.29750782412
13007,2017,5,35,55762.61599397163
13008,2017,5,47,45545.67556663617
13009,2017,5,45,137324.87113117057
13010,2017,5,109,43321.027915079954
13011,2017,5,69,62669.255664802826
13012,2017,5,89,38049.582702268555
13013,2017,5,97,39856.63385038902
13014,2017,5,127,43244.12710609217
13015,2017,5,129,32022.613267172645
13016,2017,5,131,149166.66316044136
13017,2017,5,33,61891.854832519704
13018,2017,5,7,171442.8042986817
13019,2017,5,17,48705.23899988302
13020,2017,5,59,49488.19547425338
13021,2017,5,71,53149.692699057545
13022,2017,5,77,48647.325514005606
13023,2017,5,87,46280.87470043899
13024,2017,5,41,48966.7122549691
13025,2017,5,49,33262.562585415595
13026,2017,5,61,50915.310729850746
13027,2017,5,51,135590.89197482896
13028,2017,5,93,56848.99851732328
13029,2017,5,115,63118.49927554831
13030,2017,5,117,43686.37691811961
13031,2017,5,139,53470.22220428908
13032,2017,5,147,48485.94075589994
13033,2017,5,23,44921.687114472974
13034,2017,5,25,44940.93572589076
13035,2017,5,67,48325.75967351823
13036,2017,5,57,42874.27725176955
13037,2017,5,135,49312.31702027676
13038,2017,5,137,32190.64518749366
13039,2017,5,143,170298.0707850539
13040,2017,5,5,57664.93827554831
13041,2017,5,3,47462.978499244295
13042,2017,5,31,141367.55060161027
13043,2017,5,55,53491.86576432544
13044,2017,5,73,48485.94075589994
13045,2017,5,105,28538.94382112886
13046,2017,5,107,51421.67834817478
13047,2017,5,111,43510.14711599623
13048,2017,5,133,43035.01359692872
13049,2017,5,149,43950.149908204025
13050,2017,5,13,43364.38785832657
13051,2017,5,19,48750.85695685613
13052,2017,5,11,47865.692006418954
13053,2017,5,75,27908.167599249944
13054,2017,5,95,44657.56653514821
13055,2017,5,113,50622.49377326957
13056,2017,5,29,45333.422316704615
13057,2017,5,103,51590.85127048613
13058,2017,5,101,27375.476869213566
13059,2017,5,1,42675.90014091663
13060,2017,5,81,43387.45360034504
13061,2017,5,85,84547.67343556348
13062,2017,5,15,45195.35690282481
13063,2017,5,91,54653.87277145474
13064,2017,5,123,51890.39127048613
13065,2017,5,119,190628.57000095368
13066,2017,5,145,61687.94399918637
13067,2017,6,47,185436.3613629645
13068,2017,6,33,61739.51366443718
13069,2017,6,43,44649.51790660927
13070,2017,6,49,49816.64879525104
13071,2017,6,115,66440.34285287361
13072,2017,6,13,407306.43799999997
13073,2017,6,27,44050.52302138844
13074,2017,6,35,43715.107912386404
13075,2017,6,99,194448.0865303007
13076,2017,6,83,301439.9939059706
13077,2017,6,97,449823.4687142857
13078,2017,6,103,61739.51366443718
13079,2017,6,25,170231.1360324084
13080,2017,6,51,58598.19930629595
13081,2017,6,69,75114.5385915413
13082,2017,6,1,412263.1766666667
13083,2017,6,67,439526.6566666666
13084,2017,6,17,292186.3349566592
13085,2017,6,55,213364.82005441282
13086,2017,6,53,305535.3837853967
13087,2017,6,75,426055.36799999996
13088,2017,6,91,24964.705856715707
13089,2017,28,37,44056.24697442418
13090,2017,28,27,59801.50992452653
13091,2017,28,61,49077.48233158621
13092,2017,28,67,62842.633498136165
13093,2017,28,147,50903.87344962199
13094,2017,28,95,52377.74347425338
13095,2017,28,115,48097.28023430164
13096,2017,28,51,45082.12864703526
13097,2017,28,5,50039.69552679769
13098,2017,28,89,135103.1280020571
13099,2017,28,13,48831.42346771015
13100,2017,28,91,52233.92433388884
13101,2017,28,141,49613.613004552986
13102,2017,28,153,49582.69244499996
13103,2017,28,41,47068.973137302164
13104,2017,28,93,51865.599597938
13105,2017,28,119,42647.505565104635
13106,2017,28,109,61961.01187884592
13107,2017,28,79,52070.10544499994
13108,2017,28,103,53243.862110994116
13109,2017,28,99,54486.83493358773
13110,2017,28,121,159765.37968802574
13111,2017,28,137,48075.35929770435
13112,2017,28,151,66613.78279255984
13113,2017,28,77,45165.030165870696
13114,2017,28,107,56925.26424363871
13115,2017,28,111,50488.954675923604
13116,2017,28,161,43650.86288055587
13117,2017,28,17,48742.44016747651
13118,2017,28,15,44738.06341499688
13119,2017,28,29,51832.85960963391
13120,2017,28,39,48813.861236132354
13121,2017,28,43,51094.14276246027
13122,2017,28,49,177194.6474959045
13123,2017,28,63,60076.68289566568
13124,2017,28,101,43971.36225176955
13125,2017,28,145,48690.566862159154
13126,2017,28,117,53501.39776246027
13127,2017,28,125,42991.2528935587
13128,2017,28,139,45422.46725176956
13129,2017,28,19,48884.744954085574
13130,2017,28,35,63376.96275386809
13131,2017,28,45,61400.08187884592
13132,2017,28,57,45422.46725176956
13133,2017,28,71,58050.66863241985
13134,2017,28,55,31983.071868549338
13135,2017,28,59,163046.61726961014
13136,2017,28,87,61181.856275548314
13137,2017,28,83,60295.18367452653
13138,2017,28,143,50930.95192040012
13139,2017,28,157,54397.32428495699
13140,2017,28,21,55075.21636791481
13141,2017,28,47,160436.26364198458
13142,2017,28,65,50187.49552679769
13143,2017,28,75,62781.03399813617
13144,2017,28,85,51692.98486215917
13145,2017,28,123,54709.892634122494
13146,2017,28,127,52085.72343358774
13147,2017,28,159,49213.45786199908
13148,2017,28,163,54845.613745233604
13149,2017,28,7,49249.2707452336
13150,2017,28,11,57446.759293451134
13151,2017,28,73,60212.06687884594
13152,2017,28,81,135382.3277466405
13153,2017,28,113,57437.80529919426
13154,2017,28,135,48844.391965495015
13155,2017,28,9,43024.22267309829
13156,2017,28,129,43908.443418926385
13157,2017,28,131,44165.71654687713
13158,2017,28,149,58592.71601393592
13159,2017,28,23,43411.68530186047
13160,2017,28,69,55085.98439187305
13161,2017,28,97,49053.030110131025
13162,2017,28,105,56881.937934843634
13163,2017,28,133,59909.577742708345
13164,2017,28,155,48938.92207091534
13165,2017,28,3,52272.76680573022
13166,2017,28,1,61376.09135309795
13167,2017,28,25,52550.89138944438
13168,2017,28,33,160265.7209146638
13169,2017,28,31,48608.79970431934
13170,2017,28,53,55061.267922553954
13171,2017,42,45,243093.73722069355
13172,2017,42,43,160042.31397528367
13173,2017,50,5,54417.40577130874
13174,2017,50,25,61369.25905094303
13175,2017,50,3,55327.54855094302
13176,2017,50,1,56077.6993387247
13177,2017,50,9,25686.20935167109
13178,2017,50,23,62222.492665853046
13179,2017,49,27,40481.29624356071
13180,2017,49,45,84175.25001604039
13181,2017,49,53,156931.58668687014
13182,2017,49,25,25315.50069708306
13183,2017,49,43,73760.27017301814
13184,2017,49,19,44217.829880423276
13185,2017,49,31,25606.994169025013
13186,2017,49,33,23925.038745604594
13187,2017,49,51,69396.56539385821
13188,2017,49,1,27530.18901709007
13189,2017,49,3,55492.92755094303
13190,2017,49,21,58155.64530094303
13191,2017,49,39,47583.07623430164
13192,2017,49,41,46511.243316704604
13193,2017,49,49,243264.25350640784
13194,2017,49,57,163710.47228826227
13195,2017,49,13,40507.60443226595
13196,2017,49,37,45068.95218353468
13197,2017,49,35,237175.4080926856
13198,2017,49,47,45653.60734541275
13199,2017,49,9,23727.27946434064
13200,2017,49,11,178358.7445001459
13201,2017,49,55,30017.214634493477
13202,2017,49,7,44666.171498522795
13203,2017,49,15,32168.420872553335
13204,2017,49,29,44526.92307406537
13205,2017,49,5,135478.55893672613
13206,2017,49,17,30652.154468612673
13207,2017,49,23,26789.120404124536
13208,2017,51,93,56362.35304551259
13209,2017,51,95,194125.5654015351
13210,2017,51,167,35700.26230933361
13211,2017,51,620,44401.64029562696
13212,2017,51,173,46688.36790621217
13213,2017,51,540,71439.0287285737
13214,2017,51,678,44430.498946171254
13215,2017,51,31,60123.24183251971
13216,2017,51,87,163443.90436914648
13217,2017,51,89,65822.14944221497
13218,2017,51,99,69529.7241543871
13219,2017,51,101,40749.90342383395
13220,2017,51,103,43215.009814120036
13221,2017,51,105,53575.247520486126
13222,2017,51,109,52711.744652530135
13223,2017,51,115,41222.5405270342
13224,2017,51,119,43435.28299740824
13225,2017,51,147,46390.54317812584
13226,2017,51,149,55663.42440914895
13227,2017,51,159,43630.19429747551
13228,2017,51,165,130744.9086539416
13229,2017,51,169,29603.118569488044
13230,2017,51,177,157845.36693291095
13231,2017,51,181,42175.138263484994
13232,2017,51,11,42458.24753632961
13233,2017,51,43,59258.99828668811
13234,2017,51,67,60056.801832519704
13235,2017,51,97,43763.70550115035
13236,2017,51,117,45387.76563286052
13237,2017,51,121,90577.84026875478
13238,2017,51,127,42260.8519537263
13239,2017,51,15,133635.60698727492
13240,2017,51,49,44517.73187538347
13241,2017,51,51,32752.22552587143
13242,2017,51,75,65958.79476720163
13243,2017,51,83,51086.70363286052
13244,2017,51,107,301164.0738136656
13245,2017,51,113,44917.64477746172
13246,2017,51,153,311836.54139952414
13247,2017,51,161,134755.68658447472
13248,2017,51,175,42506.969402526796
13249,2017,51,91,24843.163464340647
13250,2017,51,25,44217.05912506793
13251,2017,51,33,47253.80537757227
13252,2017,51,73,57267.2170455126
13253,2017,51,131,43802.133433672534
13254,2017,51,141,44543.34143887154
13255,2017,51,145,49894.256996562115
13256,2017,51,163,44268.036850721444
13257,2017,51,171,55396.61710620392
13258,2017,51,61,191211.5405953336
13259,2017,51,720,31867.22091842088
13260,2017,51,790,47709.50905627133
13261,2017,6,107,194176.31367062553
13262,2017,6,113,218624.7009357009
13263,2017,6,23,205923.966014256
13264,2017,6,57,209993.1116661991
13265,2017,6,3,40638.36886605005
13266,2017,6,39,151044.21792755826
13267,2017,6,45,79177.45899032665
13268,2017,6,87,297303.4575572563
13269,2017,6,105,66463.28491574434
13270,2017,6,37,377292.55896825396
13271,2017,6,65,433418.19700000004
13272,2017,6,71,455359.7430857143
13273,2017,6,85,403665.717
13274,2017,6,41,297424.18203954434
13275,2017,6,61,307601.3879947623
13276,2017,6,93,65228.38276110041
13277,2017,6,89,169070.1745940944
13278,2017,6,95,303308.8189525545
13279,2017,6,15,48164.11222327026
13280,2017,6,11,52683.23153028269
13281,2017,6,21,51186.47753892683
13282,2017,6,7,168399.8574670175
13283,2017,6,31,144084.1207468733
13284,2017,6,63,50569.80850139726
13285,2017,6,79,296003.4740604224
13286,2017,6,19,250818.03201803807
13287,2017,6,29,252453.64259679266
13288,2017,6,59,402023.7983333333
13289,2017,6,111,419559.458
13290,2017,6,9,66545.62567867355
13291,2017,6,101,95947.44295591739
13292,2017,6,81,420430.7987142857
13293,2017,6,109,66479.18567867354
13294,2017,6,77,483495.653
13295,2017,6,5,70436.07189166643
13296,2017,8,95,45210.44774639045
13297,2017,8,7,53205.51234224368
13298,2017,8,31,441770.223
13299,2017,8,61,26518.257144046554
13300,2017,8,55,48997.035756949044
13301,2017,8,9,30355.02861412784
13302,2017,8,15,63728.88881198673
13303,2017,8,47,47817.83932925013
13304,2017,8,63,45321.215659260815
13305,2017,8,45,74030.1330915413
13306,2017,8,51,63638.0906164127
13307,2017,8,59,441646.5287142857
13308,2017,8,79,43245.425473035786
13309,2017,8,91,43394.08473377759
13310,2017,8,103,26247.31555976674
13311,2017,8,115,26543.06124560459
13312,2017,8,123,171295.7170954135
13313,2017,6,73,400737.1311904762
13314,2017,8,21,49215.82672600432
13315,2017,8,27,28657.419823861128
13316,2017,8,23,48895.15040174069
13317,2017,8,1,183191.5908449762
13318,2017,8,35,300081.0344089037
13319,2017,8,37,79017.33117468064
13320,2017,8,65,46028.38653149053
13321,2017,8,67,75613.16628978465
13322,2017,8,81,42422.00304213469
13323,2017,8,97,66130.53078094099
13324,2017,8,105,44097.47798333101
13325,2017,8,17,25517.953462660593
13326,2017,8,11,48361.45192249769
13327,2017,8,25,48503.138492571015
13328,2017,8,33,27204.146770841937
13329,2017,8,111,26757.38357261799
13330,2017,8,57,26607.615964340646
13331,2017,8,69,305670.5753266055
13332,2017,8,75,46950.6339985228
13333,2017,8,83,45175.821234301635
13334,2017,8,113,59222.34683880635
13335,2017,8,119,53354.757317453616
13336,2017,8,13,300737.9123255703
13337,2017,8,39,69944.65008523733
13338,2017,8,71,43991.86489677967
13339,2017,8,125,45340.00989507587
13340,2017,8,73,45178.51592820863
13341,2017,8,107,68276.46615242519
13342,2017,8,117,69190.14531190705
13343,2017,8,3,47998.163678125835
13344,2017,8,19,59545.590720972585
13345,2017,8,29,48053.08229141903
13346,2017,8,43,60148.943082519705
13347,2017,42,55,153879.18634971636
13348,2017,42,119,54389.517300943015
13349,2017,42,127,56816.48299918637
13350,2017,42,9,60370.98221657768
13351,2017,42,89,157536.1551945187
13352,2017,42,61,53980.172272870586
13353,2017,42,125,154658.7269722528
13354,2017,42,101,244511.21894801728
13355,2017,42,133,220922.0406297844
13356,2017,42,63,64650.993538189825
13357,2017,42,41,154820.12667042948
13358,2017,42,3,250841.11262970712
13359,2017,42,129,168506.93428730321
13360,2017,42,53,46958.96849072054
13361,2017,42,13,160285.38553496814
13362,2017,42,73,131038.94653564956
13363,2017,42,15,59863.612193412104
13364,2017,42,21,148710.37098814535
13365,2017,42,29,457998.8587142857
13366,2017,42,11,173723.39530065097
13367,2017,42,111,61512.73951019336
13368,2017,42,87,54987.63021657768
13369,2017,29,129,26598.889939215736
13370,2017,29,123,26731.060328090825
13371,2017,29,229,34451.50692557977
13372,2017,29,47,164690.3702077726
13373,2017,29,217,45437.68412751544
13374,2017,29,65,34139.686335780316
13375,2017,29,195,44926.18604674033
13376,2017,29,147,48208.829228558505
13377,2017,29,227,24340.030342270504
13378,2017,29,41,26359.705082397406
13379,2017,29,79,27630.90192661817
13380,2017,29,141,49842.95201265181
13381,2017,29,223,31696.574954413896
13382,2017,29,179,27757.61896443723
13383,2017,29,189,243232.23579637383
13384,2017,29,201,52202.5164106383
13385,2017,29,209,49903.90432627293
13386,2017,29,9,52655.49474397163
13387,2017,29,11,33762.871460808485
13388,2017,29,19,158204.68324311858
13389,2017,29,39,33376.89016788582
13390,2017,29,51,93606.1818493737
13391,2017,29,55,44829.96886329426
13392,2017,29,73,27059.06038123692
13393,2017,29,93,31958.429189019185
13394,2017,29,117,45738.748396779665
13395,2017,29,121,35173.09876544907
13396,2017,29,135,43086.20483957026
13397,2017,29,149,33572.48623775469
13398,2017,29,155,53187.102784629344
13399,2017,29,159,59648.908652407124
13400,2017,29,186,27879.942443701573
13401,2017,29,203,32128.376513782052
13402,2017,29,175,48236.65295685612
13403,2017,29,67,32178.534444103898
13404,2017,29,69,55481.12402922996
13405,2017,29,71,145747.32429862572
13406,2017,29,83,45396.53393265479
13407,2017,29,89,33865.22140359909
13408,2017,29,95,248066.17067719268
13409,2017,29,109,54568.358732456385
13410,2017,29,131,45232.103863294265
13411,2017,29,169,60120.47076773481
13412,2017,29,171,27655.94965121078
13413,2017,29,213,62515.85377554831
13414,2017,29,215,52763.60436758072
13415,2017,29,21,93910.81662445773
13416,2017,29,25,25761.650888973018
13417,2017,29,27,57065.19815253014
13418,2017,29,37,145747.32429862572
13419,2017,29,49,42115.19658073739
13420,2017,29,53,43086.20483957026
13421,2017,29,59,40838.87910847202
13422,2017,29,75,27243.934752201967
13423,2017,29,85,33366.73760716824
13424,2017,29,113,59259.3143325197
13425,2017,29,133,48900.874383024784
13426,2017,29,137,26492.66073314483
13427,2017,29,145,60715.49099918637
13428,2017,29,153,32844.123758510534
13429,2017,29,163,42925.224688446324
13430,2017,29,183,175294.59605570146
13431,2017,29,17,27676.798027621346
13432,2017,29,31,83378.39230277213
13433,2017,51,65,49408.91378401812
13434,2017,51,7,41039.67832221639
13435,2017,51,750,52741.77057703092
13436,2017,51,840,50678.67456192551
13437,2017,51,1,51003.29363286052
13438,2017,51,45,24460.802281483575
13439,2017,51,63,44145.36869779486
13440,2017,51,71,31252.00515612819
13441,2017,51,77,50310.68391592146
13442,2017,51,135,44129.81951746062
13443,2017,51,157,43116.42005139124
13444,2017,51,36,41846.408263485006
13445,2017,51,47,57109.5980455126
13446,2017,51,53,44109.16796838425
13447,2017,51,79,44651.361004383856
13448,2017,51,85,146871.81021437666
13449,2017,51,111,44029.0085346636
13450,2017,51,137,54937.03162796179
13451,2017,51,595,49800.97012860904
13452,2017,51,197,44908.62304164109
13453,2017,51,550,158786.8497069401
13454,2017,51,570,44484.82571814779
13455,2017,51,660,56798.52793484364
13456,2017,51,3,193813.5331092
13457,2017,51,21,26192.718683364168
13458,2017,51,19,135343.17963433376
13459,2017,51,23,52674.84088289418
13460,2017,51,29,43327.75876419266
13461,2017,51,195,52982.1183154002
13462,2017,51,520,44443.4399366564
13463,2017,51,580,49479.72899624921
13464,2017,51,740,133011.9607098758
13465,2017,51,830,64314.24810890381
13466,2017,51,810,243468.90605402685
13467,2017,51,5,43314.998897204874
